ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,0B83F1301137408AA034803DA08264A60642C02D.STORY,SYSSUM.TXT,0.40541,0.06787,0.11628,1
ROUGE-1,100A6426D2CEEE64C24856F2CD1B69EB8968E1AD.STORY,SYSSUM.TXT,0.54717,0.10469,0.17576,1
ROUGE-1,18677A3F6DA0E49FFEF4FC53520806AF9FAA7BDE.STORY,SYSSUM.TXT,0.50000,0.12403,0.19876,1
ROUGE-1,0C51226BF08F0C002E77403F0BF897FB3163925B.STORY,SYSSUM.TXT,0.40299,0.25472,0.31214,1
ROUGE-1,03FC90EA107BF9FDAC5E158E0ADB23DBB8FAB73D.STORY,SYSSUM.TXT,0.69091,0.16594,0.26761,1
ROUGE-1,19033DB0F8E8CD5122EA351BD7B57D42D1897E4F.STORY,SYSSUM.TXT,0.52632,0.12048,0.19608,1
ROUGE-1,1A00D647F797E97F99E9A7BB4BE30F3D632A8556.STORY,SYSSUM.TXT,0.51163,0.11282,0.18487,1
ROUGE-1,159823979FAA41165677D85E6415CC4E7B45CFA4.STORY,SYSSUM.TXT,0.44898,0.10046,0.16418,1
ROUGE-1,138E5BDDC0FB20E25C67BEC4F65727F3B1293A61.STORY,SYSSUM.TXT,0.57500,0.07667,0.13529,1
ROUGE-1,13599E214FF83F1BBAE0E76778BD4F41AB394241.STORY,SYSSUM.TXT,0.51515,0.12879,0.20606,1
ROUGE-1,013014B6116265BC6FB30847CF9162D89A63DBA2.STORY,SYSSUM.TXT,0.51163,0.14765,0.22917,1
ROUGE-1,148FD862571D0D588CF3C8D917CF2ECCB2D6B09E.STORY,SYSSUM.TXT,0.51064,0.15484,0.23762,1
ROUGE-1,03D288C00F67199630CA949234A08B54995DD6CF.STORY,SYSSUM.TXT,0.53846,0.12785,0.20664,1
ROUGE-1,06B4C095A39FCAE108659D940EDAD2073BBDEABF.STORY,SYSSUM.TXT,0.60526,0.09664,0.16667,1
ROUGE-1,0DF4027A20C85017E22F4D60A69C65F2184ED293.STORY,SYSSUM.TXT,0.54762,0.13295,0.21395,1
ROUGE-1,060ADBE29982B0D97DA09487CC50605AC0D7CB03.STORY,SYSSUM.TXT,0.52174,0.09836,0.16552,1
ROUGE-1,0D8F8BAD4680A1AB57197F60923E8CF71C748D6F.STORY,SYSSUM.TXT,0.53659,0.08871,0.15225,1
ROUGE-1,103EA9DA0D2299255754CD91965538AC328588BA.STORY,SYSSUM.TXT,0.34146,0.14000,0.19858,1
ROUGE-1,0741CA4B1246D7D1550B5F25D4402017E10BB2C6.STORY,SYSSUM.TXT,0.46809,0.09129,0.15278,1
ROUGE-1,017FF719D49D1A22576F86A6E9A2D31D45E51E28.STORY,SYSSUM.TXT,0.46429,0.31707,0.37681,1
ROUGE-1,1030DD7980E272731D8C00FE26563E1ED2F23A30.STORY,SYSSUM.TXT,0.41935,0.15116,0.22222,1
ROUGE-1,14ACA51B25F2DF776F878A4362993A7E5D3440D9.STORY,SYSSUM.TXT,0.64286,0.24828,0.35821,1
ROUGE-1,022174BD222ECB5E9030DCB18B1CCF19F1F95AB8.STORY,SYSSUM.TXT,0.39474,0.06608,0.11321,1
ROUGE-1,0345FE46168BDC93C24BD80BF8A7349C7732A834.STORY,SYSSUM.TXT,0.52000,0.29545,0.37681,1
ROUGE-1,17C446453CDCFF2C857F6462594A317A3CE4DC6C.STORY,SYSSUM.TXT,0.57143,0.11715,0.19444,1
ROUGE-1,1490E261F833A39763A7C60ED718FED67B84F16F.STORY,SYSSUM.TXT,0.52381,0.22680,0.31655,1
ROUGE-1,10617328EA169BBDFD6B5AEE92A70C2C6822601C.STORY,SYSSUM.TXT,0.72727,0.09434,0.16701,1
ROUGE-1,101C28F4EE391B63073DA2D6EC66FAAF26B00D10.STORY,SYSSUM.TXT,0.54098,0.18033,0.27049,1
ROUGE-1,0185EE15BF61B29397E201A0BE77FAEB184FB230.STORY,SYSSUM.TXT,0.83871,0.05579,0.10463,1
ROUGE-1,0684456190F21A35CCB06D8609B912C494DD7BDD.STORY,SYSSUM.TXT,0.60870,0.20438,0.30601,1
ROUGE-1,11EF163322A63C64C3383F62DEFBB1FBF834DCB2.STORY,SYSSUM.TXT,0.64516,0.08696,0.15326,1
ROUGE-1,06D8CAA4A0F92518D748E2C72BFC4CE6A5E378E3.STORY,SYSSUM.TXT,0.25000,0.07071,0.11024,1
ROUGE-1,083BC4309F2EA52BE2A378E78566D7DCC9F4DD73.STORY,SYSSUM.TXT,0.65517,0.11585,0.19689,1
ROUGE-1,160E7B2DA8EB52D39B11B326BF1D255327D0C787.STORY,SYSSUM.TXT,0.65000,0.12150,0.20472,1
ROUGE-1,051ACC9F3021A2089A2DCDCB0A5478AE6DEB577C.STORY,SYSSUM.TXT,0.45161,0.13333,0.20588,1
ROUGE-1,090EC6099B7B1C5BE399E89D325BBD39183A3C38.STORY,SYSSUM.TXT,0.43902,0.15126,0.22500,1
ROUGE-1,15619FBA126D26AD582EF3AA3E7D85C68A0C94B5.STORY,SYSSUM.TXT,0.37500,0.07353,0.12295,1
ROUGE-1,0B94456DD3952B9FD033F1AB76ED56B26175FBE0.STORY,SYSSUM.TXT,0.66667,0.06303,0.11516,1
ROUGE-1,1530B4A481CB28F45B26E958A5839D4278EEE6F7.STORY,SYSSUM.TXT,0.61702,0.08709,0.15263,1
ROUGE-1,1A1CEFCFCA60CCE777BC36DDE2CA7CEBD5BFABAD.STORY,SYSSUM.TXT,0.30952,0.08667,0.13542,1
ROUGE-1,0264C489BA126938BC91C07211DF95804E41FF67.STORY,SYSSUM.TXT,0.22000,0.09565,0.13333,1
ROUGE-1,11E37C69FCBBB24D92401C1C5F5F76692790FEF5.STORY,SYSSUM.TXT,0.68571,0.30380,0.42105,1
ROUGE-1,17A47D6DB655AAC453BCF1059E9C675AD86FD825.STORY,SYSSUM.TXT,0.43103,0.11364,0.17986,1
ROUGE-1,08D5C9477A0510ABDED9E0889772F7BCEAC4E7CB.STORY,SYSSUM.TXT,0.61765,0.09502,0.16471,1
ROUGE-1,19DE20F4213D3A7D4F5080E52E8155CAB297BECB.STORY,SYSSUM.TXT,0.50000,0.13018,0.20657,1
ROUGE-1,159A924E4AE1AED2AF718E6AE0BAD0B32BED9FD6.STORY,SYSSUM.TXT,0.42424,0.11966,0.18667,1
ROUGE-1,15F207E01881BE6AC57DC8F234A1FB8DF841E0A7.STORY,SYSSUM.TXT,0.60000,0.18182,0.27907,1
ROUGE-1,0101E95643D00082C667DC1E393CDC9775E3F51E.STORY,SYSSUM.TXT,0.78431,0.20000,0.31873,1
ROUGE-1,08FE48FDA647BDF00B934913EC5486C6BA4ACC68.STORY,SYSSUM.TXT,0.49153,0.14428,0.22308,1
ROUGE-1,09805B767995720AEB2BC992BC97BD548E90F5BA.STORY,SYSSUM.TXT,0.57143,0.10375,0.17561,1
ROUGE-1,147CC493782EB6C509760EC49D5F48A2F3991066.STORY,SYSSUM.TXT,0.46667,0.05556,0.09929,1
ROUGE-1,05B1D7234B2B30087375E99355CD4E75D7F452A7.STORY,SYSSUM.TXT,0.50000,0.12500,0.20000,1
ROUGE-1,05F77EBD269D2EE12893896F9BF5197AAF66D3AE.STORY,SYSSUM.TXT,0.46667,0.04778,0.08669,1
ROUGE-1,0C4785FC0058D9A7B87531E215EA8F1482FAD624.STORY,SYSSUM.TXT,0.61702,0.09119,0.15890,1
ROUGE-1,1ABC58459E985166F44BDDF0D9B0C3AA4C015AB8.STORY,SYSSUM.TXT,0.51111,0.06425,0.11414,1
ROUGE-1,0ABDA53EEF1633842E74842D4CECECC6410E9D98.STORY,SYSSUM.TXT,0.50000,0.13500,0.21260,1
ROUGE-1,19867CD005A1C29BC7FDFA28CA0711F41C800B80.STORY,SYSSUM.TXT,0.60000,0.13408,0.21918,1
ROUGE-1,0D0C8B4B3F1B89800F65024C2274CF9DAD3360EC.STORY,SYSSUM.TXT,0.57143,0.13793,0.22222,1
ROUGE-1,00BAD06B94B77274E6F7E33E2A84E473F938CDAC.STORY,SYSSUM.TXT,0.50000,0.10891,0.17886,1
ROUGE-1,052C16D83B4F25E70A0C9DEA0008C4A939AF3495.STORY,SYSSUM.TXT,0.66667,0.26016,0.37427,1
ROUGE-1,1961CA6C001E8403590B160DB9882B3027E791E3.STORY,SYSSUM.TXT,0.57895,0.14765,0.23529,1
ROUGE-1,1B5C15C5363FD84BFEE9833355B81CB9741E6B9C.STORY,SYSSUM.TXT,0.63889,0.09055,0.15862,1
ROUGE-1,184A3264A90BB6594DE6090BC3828A3E9D09129D.STORY,SYSSUM.TXT,0.53061,0.11765,0.19259,1
ROUGE-1,1270451B3B62837EC747D3B61D5694463A617305.STORY,SYSSUM.TXT,0.57447,0.07895,0.13882,1
ROUGE-1,1071982BFCA67282989C73E9CD1C669E2A405533.STORY,SYSSUM.TXT,0.50000,0.14570,0.22564,1
ROUGE-1,0E0BF8DD47884AC3B4DB2F0B7CF9CC4173704B34.STORY,SYSSUM.TXT,0.32500,0.12037,0.17568,1
ROUGE-1,01A2C12911CDE0F04E0AF8798CA7FF854C35A830.STORY,SYSSUM.TXT,0.54545,0.12435,0.20253,1
ROUGE-1,0D59FA110D13EEC3D09519731879332FC036F8CE.STORY,SYSSUM.TXT,0.50000,0.11197,0.18297,1
ROUGE-1,187807956A28F047DEB4790239D52DFB97174CF8.STORY,SYSSUM.TXT,0.57143,0.21053,0.30769,1
ROUGE-1,0662CEC763C351DD393D2C4651CFC6DBE3A2D0D2.STORY,SYSSUM.TXT,0.52632,0.12195,0.19802,1
ROUGE-1,0745129571BB22C61C9358E50E0D4548A926B5C1.STORY,SYSSUM.TXT,0.43182,0.27536,0.33628,1
ROUGE-1,11DF467D182B5B023DC78D44EAFB0E6A4C3A3A62.STORY,SYSSUM.TXT,0.81034,0.13202,0.22705,1
ROUGE-1,152764841DED25DEF44C8726018136D5B62D541E.STORY,SYSSUM.TXT,0.53333,0.06015,0.10811,1
ROUGE-1,0B51AAC1E696436A3E8DB8832383ACADB01E41AD.STORY,SYSSUM.TXT,0.57778,0.16456,0.25616,1
ROUGE-1,0CF1CEF25D8F95061AA771A19DDB00A104F637C3.STORY,SYSSUM.TXT,0.74000,0.20109,0.31624,1
ROUGE-1,18F48F8EBEB2E01CBE9AEE0D98BAF21CA058FF16.STORY,SYSSUM.TXT,0.52083,0.07788,0.13550,1
ROUGE-1,09EF62CA7C926124B1309E5995E9B2B0C318B8E8.STORY,SYSSUM.TXT,0.65306,0.10127,0.17534,1
ROUGE-1,07C13F9D651F568BFA9258C9FA05FA73EB91A173.STORY,SYSSUM.TXT,0.49153,0.12393,0.19795,1
ROUGE-1,13D08744C0191531223364DC1BA943000DAE544A.STORY,SYSSUM.TXT,0.57407,0.08960,0.15500,1
ROUGE-1,18CF2682A86AD45533AE38BAC52FD8E615FBA4B7.STORY,SYSSUM.TXT,0.49057,0.16049,0.24186,1
ROUGE-1,1620F5A59138B0D30A5882923CEE21099F7C99B6.STORY,SYSSUM.TXT,0.57627,0.09798,0.16749,1
ROUGE-1,0F85B9267B976455B1DD994ED9A3A4CF6044F5C7.STORY,SYSSUM.TXT,0.29412,0.07282,0.11673,1
ROUGE-1,1326538374AEE1980E73BBDC26DF66A6016E3D4D.STORY,SYSSUM.TXT,0.29825,0.09091,0.13934,1
ROUGE-1,04B8B19FA84FE8022C0BAB838AA54BBD92582813.STORY,SYSSUM.TXT,0.55556,0.12376,0.20243,1
ROUGE-1,1934C21679DCB5465E89BACB9BB7D29C4D2051C0.STORY,SYSSUM.TXT,0.44898,0.13415,0.20657,1
ROUGE-1,030B71764784E24B2127C32A0065FC298A8222E9.STORY,SYSSUM.TXT,0.58974,0.27711,0.37705,1
ROUGE-1,1702143A88668377A4D10948D4013B14D719FCF5.STORY,SYSSUM.TXT,0.50000,0.18705,0.27225,1
ROUGE-1,0F1E8CDCED72B003ADB3CD5D68972C4CA64C6D2C.STORY,SYSSUM.TXT,0.77083,0.12013,0.20787,1
ROUGE-1,04C6D573FB7326FF0E46EA38448A22B947740748.STORY,SYSSUM.TXT,0.46512,0.13245,0.20619,1
ROUGE-1,0FF8FF7777E7F78710B10EA5361A0216696568B1.STORY,SYSSUM.TXT,0.66667,0.13986,0.23121,1
ROUGE-1,144381298A3F47B9E735C55AFB8C7D0BEFFE92B5.STORY,SYSSUM.TXT,0.62222,0.09655,0.16716,1
ROUGE-1,045A9F24D03FA875747D3DB6F5DDDD21CACEB3FE.STORY,SYSSUM.TXT,0.50000,0.11215,0.18321,1
ROUGE-1,0B7344FC70C5DFEE2F05CDD83876F15B9E8C3761.STORY,SYSSUM.TXT,0.45455,0.11905,0.18868,1
ROUGE-1,15B5DF6AFB192272CFB8086010B41E0772D44F27.STORY,SYSSUM.TXT,0.50000,0.14194,0.22111,1
ROUGE-1,1AF2AD74218D8A6818C3C4EBE6ECA840D2CDCA66.STORY,SYSSUM.TXT,0.39024,0.10884,0.17021,1
ROUGE-1,13B689C89DA5C48E63E1DCAE091F33979679D339.STORY,SYSSUM.TXT,0.37143,0.10484,0.16352,1
ROUGE-1,142F58B7F3C286C81D407C80E46766F512085DBF.STORY,SYSSUM.TXT,0.61017,0.17561,0.27273,1
ROUGE-1,0AEDBE4D61A29A0CFCA42CBD03A18E6A4DDE0B37.STORY,SYSSUM.TXT,0.45000,0.20225,0.27907,1
ROUGE-1,09D0C2561FA100193FC5ED047AE2335CA5C5EEE1.STORY,SYSSUM.TXT,0.34426,0.18103,0.23729,1
ROUGE-1,02705CE5DE465586C1A007F76643EDBCC87FB048.STORY,SYSSUM.TXT,0.71111,0.11985,0.20513,1
ROUGE-1,12D8BAEAE9B7192DD897B5B1C0E102E6ADA6905F.STORY,SYSSUM.TXT,0.35897,0.11111,0.16970,1
ROUGE-1,1AC34B0ADCC7B7EE4A67E9C996D751AA609C34EC.STORY,SYSSUM.TXT,0.47222,0.09444,0.15741,1
ROUGE-1,044F131C703C8EA6277286B79CCF8C08EAA4387D.STORY,SYSSUM.TXT,0.46875,0.09259,0.15464,1
ROUGE-1,09B6D63CA946562C8AF89D9DC2FD4346AA924FBC.STORY,SYSSUM.TXT,0.45833,0.13415,0.20755,1
ROUGE-1,1AAD323B3D9E8F8475BDEB956E6444BFF614593C.STORY,SYSSUM.TXT,0.74000,0.13167,0.22356,1
ROUGE-1,17A5158A8783CC4F7A44134719F0385EB9F4FD4F.STORY,SYSSUM.TXT,0.58537,0.13714,0.22222,1
ROUGE-1,19DC8BF1DB1F112CF3CD3D25214BDC53B14AE487.STORY,SYSSUM.TXT,0.72549,0.13704,0.23053,1
ROUGE-1,0DB9D027B3548F6A717999134AD5BE9C9261A354.STORY,SYSSUM.TXT,0.49057,0.10788,0.17687,1
ROUGE-1,0C4207E721BB53B3E898C28DB44254658CF63788.STORY,SYSSUM.TXT,0.50909,0.16471,0.24889,1
ROUGE-1,15ABAE574F00B9CFD556AF69B1C23CA9CE82E125.STORY,SYSSUM.TXT,0.58621,0.10625,0.17989,1
ROUGE-1,0BCAE39B9FE2BAA1BC5E2E0042EC7EAB72F92AF1.STORY,SYSSUM.TXT,0.42857,0.09934,0.16129,1
ROUGE-1,0A3B7F6FCFA482750357C34D8F1FD03D1EFBBD2B.STORY,SYSSUM.TXT,0.50000,0.14685,0.22703,1
ROUGE-1,1A909536062C5CEE2F223071BD0401A70672D463.STORY,SYSSUM.TXT,0.58621,0.04971,0.09164,1
ROUGE-1,10C476A5CFF1AD9123AAA6F62DC2A54DAC1263C6.STORY,SYSSUM.TXT,0.73077,0.13103,0.22222,1
ROUGE-1,05D62D92B254841E54851B94EBBDA39A7840B2C9.STORY,SYSSUM.TXT,0.56604,0.12195,0.20067,1
ROUGE-1,12644FFCF89550151B3C6D81323F39441E839619.STORY,SYSSUM.TXT,0.53659,0.05882,0.10602,1
ROUGE-1,0C941F75C1376C0AADCEC30BFFF87238243D5C65.STORY,SYSSUM.TXT,0.56000,0.16667,0.25688,1
ROUGE-1,003EAAC389A2450171F99F216B95F8741B58CBF0.STORY,SYSSUM.TXT,0.32000,0.15686,0.21053,1
ROUGE-1,1B86374C61D36CFD25C1FF2172179077C5363F1A.STORY,SYSSUM.TXT,0.45652,0.10145,0.16601,1
ROUGE-1,09348B1884D2602CB5DB9F288803C2B91C69835A.STORY,SYSSUM.TXT,0.33962,0.05521,0.09499,1
ROUGE-1,13CC8373FE12E975CF90C83A41B59C3B969D9AEC.STORY,SYSSUM.TXT,0.33333,0.10563,0.16043,1
ROUGE-1,1117804BA0957AF67447103A7837EAAB6594BD1E.STORY,SYSSUM.TXT,0.62264,0.12500,0.20820,1
ROUGE-1,1455A1DD5A50751E95B97A00F2E68C93923C9F2C.STORY,SYSSUM.TXT,0.70000,0.13270,0.22311,1
ROUGE-1,0262C45007E116626EAFBECFE3D9ADFF0ADAE961.STORY,SYSSUM.TXT,0.46875,0.06608,0.11583,1
ROUGE-1,131783E853ABF64831537B543E9C9B696684C521.STORY,SYSSUM.TXT,0.60000,0.12406,0.20561,1
ROUGE-1,0E4F88645355E4CD0D574092B656AF95C116D604.STORY,SYSSUM.TXT,0.58333,0.06846,0.12254,1
ROUGE-1,0C537E5B1BFD0D684018D3AB9E1EDDEE30397F65.STORY,SYSSUM.TXT,0.55556,0.12019,0.19763,1
ROUGE-1,1370CEB899BF99816B32A92AAEEA2A5B336AFD43.STORY,SYSSUM.TXT,0.42222,0.05352,0.09500,1
ROUGE-1,102981ED11436F2BAD955A0579024C01F1DD851A.STORY,SYSSUM.TXT,0.46154,0.22430,0.30189,1
ROUGE-1,0ECDD480F6415558BC2DDD4DA2C925DD26DD3DDD.STORY,SYSSUM.TXT,0.58333,0.11024,0.18543,1
ROUGE-1,13DCEF2528DC3F403703E43037592C8A79BE1FAE.STORY,SYSSUM.TXT,0.40816,0.07519,0.12698,1
ROUGE-1,0FA3BDB545A052DDAAF66295840D1661CC8E2FE3.STORY,SYSSUM.TXT,0.50877,0.09764,0.16384,1
ROUGE-1,08EB90E49E0F665FCDAD9DB2531252887E39832C.STORY,SYSSUM.TXT,0.51220,0.06017,0.10769,1
ROUGE-1,10E1332ADD148161C667CD55C2F769DFD6B5B9BB.STORY,SYSSUM.TXT,0.63415,0.20000,0.30409,1
ROUGE-1,00B9FD732F0E48DC658ACC01E4651CC7F5F04F2C.STORY,SYSSUM.TXT,0.59649,0.08995,0.15632,1
ROUGE-1,0E0834FDFD397A43586272C7A2C7101088710D6D.STORY,SYSSUM.TXT,0.50000,0.07752,0.13423,1
ROUGE-1,0CB5187928D9E05B1F527B34AC9C7DCA5F4D3ECC.STORY,SYSSUM.TXT,0.46552,0.08911,0.14958,1
ROUGE-1,061E4A303675D409325C02012B64887ECD5C721A.STORY,SYSSUM.TXT,0.57407,0.31000,0.40260,1
ROUGE-1,104F53C2DD4799C9781236D809AEA0714DF541C0.STORY,SYSSUM.TXT,0.54762,0.23469,0.32857,1
ROUGE-1,06C84B3782FD35F895E59D6D021C624046F18469.STORY,SYSSUM.TXT,0.60000,0.13115,0.21525,1
ROUGE-1,160EFBA90D2219BE19A095B0B940D52B4D18240D.STORY,SYSSUM.TXT,0.62500,0.13158,0.21739,1
ROUGE-1,12503C8BE2890BF521EFD0350CB95C4074289ACA.STORY,SYSSUM.TXT,0.69565,0.14747,0.24335,1
ROUGE-1,1603607EA925BB0BC4FF10F49039B63C37991921.STORY,SYSSUM.TXT,0.39394,0.06667,0.11404,1
ROUGE-1,0F54338AAA7243117C32EFDBAA436348F9FC41EC.STORY,SYSSUM.TXT,0.52459,0.13445,0.21405,1
ROUGE-1,0EB9AEF24749F6B8746D83D7E1D204E48A4D51DB.STORY,SYSSUM.TXT,0.37500,0.09375,0.15000,1
ROUGE-1,0E4FD1709DF4AE356263F00AE0F933AEC8676B7C.STORY,SYSSUM.TXT,0.48276,0.14508,0.22311,1
ROUGE-1,0724815BBC8203D12FAA9B761508B57642332A4D.STORY,SYSSUM.TXT,0.58182,0.17582,0.27004,1
ROUGE-1,1699425975CAE5E52DFCF96EA82943DE6AEB919B.STORY,SYSSUM.TXT,0.73469,0.16290,0.26667,1
ROUGE-1,0955357A524A13FD581E11250C027954BD5B8CC3.STORY,SYSSUM.TXT,0.80000,0.08889,0.16000,1
ROUGE-1,077E0F00C713675DB4F5C5A26F1C818F4B3C21FA.STORY,SYSSUM.TXT,0.41304,0.09694,0.15702,1
ROUGE-1,110D68BECDCEE03ADC01F1C91A984D3886972B6F.STORY,SYSSUM.TXT,0.50000,0.09746,0.16312,1
ROUGE-1,018B3CFD79987414646870A077E5116E82FE088C.STORY,SYSSUM.TXT,0.40541,0.06329,0.10949,1
ROUGE-1,03DEFB7D1D4F3D9BF16F6345AE1D7DFF0F2FE6B7.STORY,SYSSUM.TXT,0.45000,0.13636,0.20930,1
ROUGE-1,0ED9BC219E8D337EB15373C9D44276FA5D493FCA.STORY,SYSSUM.TXT,0.58065,0.08911,0.15451,1
ROUGE-1,116859AB0E61BCAF021B1190A1CA7F22D28B7FA1.STORY,SYSSUM.TXT,0.54902,0.22400,0.31818,1
ROUGE-1,119F5CC7CC55AAE2E4069882648100C88B2915C2.STORY,SYSSUM.TXT,0.50000,0.10377,0.17188,1
ROUGE-1,175920302BF5E987D09C8C3152F25F2614FD1BED.STORY,SYSSUM.TXT,0.55882,0.17117,0.26207,1
ROUGE-1,0AD280C431FB8CB20BFB00AEF77D9A619BB49764.STORY,SYSSUM.TXT,0.58824,0.28302,0.38217,1
ROUGE-1,10C0DC899D97F9813B7EC9E4F446AEFFA60DA0F7.STORY,SYSSUM.TXT,0.66667,0.09605,0.16790,1
ROUGE-1,0A6E78A36DB2768430615856E1E5B5B2CCFB3270.STORY,SYSSUM.TXT,0.65217,0.09804,0.17045,1
ROUGE-1,1B64AACC734088FF7DED3996F3B6A177D0A9C785.STORY,SYSSUM.TXT,0.49020,0.08591,0.14620,1
ROUGE-1,0D05816C8A742A18966555C438949ED22B64351C.STORY,SYSSUM.TXT,0.63333,0.16522,0.26207,1
ROUGE-1,19E14934DBFA80B7EB6A529BBDEF79D946AC1AEB.STORY,SYSSUM.TXT,0.47500,0.08520,0.14449,1
ROUGE-1,14ACF65E11C86DF5C57B57D39F449F80798C0094.STORY,SYSSUM.TXT,0.50000,0.16901,0.25263,1
ROUGE-1,023B63C15D39122DAAE59B4F46B4B19F72A32D05.STORY,SYSSUM.TXT,0.48387,0.05618,0.10067,1
ROUGE-1,1ABF1F07D7D570A676A1071A60DA9F213D4571C4.STORY,SYSSUM.TXT,0.36364,0.05926,0.10191,1
ROUGE-1,12F3FE23C28FBE3E38BEC4A507449AEB197298FF.STORY,SYSSUM.TXT,0.67797,0.14493,0.23881,1
ROUGE-1,1B2EDC38DB000CCDB10032A1C89BF70B9D79AB2A.STORY,SYSSUM.TXT,0.59615,0.13964,0.22628,1
ROUGE-1,0DDEFF0EA83F15F777B22B90BC0615DA5258256A.STORY,SYSSUM.TXT,0.51163,0.09607,0.16176,1
ROUGE-1,178C63564492D48513080EDFE444097DE5537400.STORY,SYSSUM.TXT,0.54167,0.09319,0.15902,1
ROUGE-1,13948771C44FFC0A1592EAF0A6A94A754C1F829A.STORY,SYSSUM.TXT,0.39474,0.10949,0.17143,1
ROUGE-1,129E65042D736ABCA8141116DDD94A59A3836728.STORY,SYSSUM.TXT,0.72549,0.12416,0.21203,1
ROUGE-1,0ABC3F7AFB2FB515B3C3DC814550C75AECCC5030.STORY,SYSSUM.TXT,0.73171,0.12000,0.20619,1
ROUGE-1,136976139B8BE959377B57773AB96240EF1C9061.STORY,SYSSUM.TXT,0.50820,0.20805,0.29524,1
ROUGE-1,02525623EB13CC42FEA3FB55FB0C4D552C5A85EA.STORY,SYSSUM.TXT,0.51923,0.11947,0.19424,1
ROUGE-1,0B133318A9D98CA03BBB8D7B07E4EE22B28B87FF.STORY,SYSSUM.TXT,0.55319,0.08553,0.14815,1
ROUGE-1,0D7D6EE50B07BD0DFBD994202ABA70E01D62F628.STORY,SYSSUM.TXT,0.75510,0.18137,0.29249,1
ROUGE-1,13E2B1E257ACA7D325AA9F33CBADB62CF01607FE.STORY,SYSSUM.TXT,0.45455,0.21008,0.28736,1
ROUGE-1,18787930B8E562841C0A9A013B3DEC21CF9CE932.STORY,SYSSUM.TXT,0.68333,0.11648,0.19903,1
ROUGE-1,192AC5A634682A3C98BCAE73717BA416F60480DC.STORY,SYSSUM.TXT,0.65574,0.22727,0.33755,1
ROUGE-1,03CFA18DDFD2586DE1D91EE9042CCC9B72AEE28E.STORY,SYSSUM.TXT,0.60000,0.13306,0.21782,1
ROUGE-1,1A9A8FBFD048804E81AE0B1BD8352656B2BE23C4.STORY,SYSSUM.TXT,0.68000,0.23448,0.34872,1
ROUGE-1,04C690E4B3EECF81201B69BEF61E447FDF725432.STORY,SYSSUM.TXT,0.44118,0.07500,0.12821,1
ROUGE-1,118EC0E57332B6E509673CBE84B28C7491860389.STORY,SYSSUM.TXT,0.28571,0.09174,0.13889,1
ROUGE-1,0A931B42B00D60FB5E751642731249B10B34B1A8.STORY,SYSSUM.TXT,0.52174,0.10811,0.17910,1
ROUGE-1,0E5C9160A1B0D7B0D071AE9C857CFA4C66710789.STORY,SYSSUM.TXT,0.58974,0.10502,0.17829,1
ROUGE-1,1058E855417F1E908FA3CDD6E0BFC8A600600F3B.STORY,SYSSUM.TXT,0.43103,0.20000,0.27322,1
ROUGE-1,0569B529449C1D208699182E24347FB0EEB250C8.STORY,SYSSUM.TXT,0.36585,0.15152,0.21429,1
ROUGE-1,0139524211DE51F23BED66156DA66D61ABEEF0B1.STORY,SYSSUM.TXT,0.56667,0.22667,0.32381,1
ROUGE-1,04E9055B9B27AC7DEB917B7EBDDDDC08E390C7CD.STORY,SYSSUM.TXT,0.53125,0.12977,0.20859,1
ROUGE-1,0B234B8B9F4B75BBB4E58A5C49FFD9C716F0443C.STORY,SYSSUM.TXT,0.63158,0.19048,0.29268,1
ROUGE-1,1312F0D4D5C334F45AEF5032B66DFBC8C250A8CC.STORY,SYSSUM.TXT,0.28000,0.06114,0.10036,1
ROUGE-1,076474E8AA6DC19DF944F6615286827DFFE409E1.STORY,SYSSUM.TXT,0.51020,0.15432,0.23697,1
ROUGE-1,1A3B13257D7C7DDC61454B8DDC2BE4C35F8EEDCE.STORY,SYSSUM.TXT,0.54717,0.24576,0.33918,1
ROUGE-1,0E8DF4AC255370DBA35350321376E87BF71DECAF.STORY,SYSSUM.TXT,0.59615,0.18563,0.28311,1
ROUGE-1,12737F4966E69FC1C33BE24287AC21A3C14BD023.STORY,SYSSUM.TXT,0.82143,0.12500,0.21698,1
ROUGE-1,13A457D6AE8A252CB556A1B66057D0C11516562B.STORY,SYSSUM.TXT,0.71053,0.19708,0.30857,1
ROUGE-1,1AACEA04816D0164CC2182045E8674A2735264C1.STORY,SYSSUM.TXT,0.55769,0.11789,0.19463,1
ROUGE-1,16CA37B193BF45D72B2EF484CBA5DB0E92417F65.STORY,SYSSUM.TXT,0.49123,0.13462,0.21132,1
ROUGE-1,088C67647B41B33198816D13011038DA8EAD60D2.STORY,SYSSUM.TXT,0.65957,0.27679,0.38994,1
ROUGE-1,12D0B73088504D5F85B4B3B0820C1AA6D0BAA414.STORY,SYSSUM.TXT,0.61538,0.14747,0.23792,1
ROUGE-1,14F978711287F145199AAE56932B8F7D6A2B6D22.STORY,SYSSUM.TXT,0.42593,0.12234,0.19008,1
ROUGE-1,1B83A832C52AA830AF15DF58C680E399294F05CF.STORY,SYSSUM.TXT,0.47368,0.20611,0.28723,1
ROUGE-1,10C85C6807BD15DD27C3CB3F454F5F5EFBE1B95C.STORY,SYSSUM.TXT,0.46429,0.17333,0.25243,1
